17763658	1231522	3
17763658	45357	1
17763718	690259	5
17763758	1079268	1
17763758	1199091	3
17763758	307937	1
17822928	5599	1
1788548	2060906	1
1799118	27342	1
180	177195	1
1802098	117187	1
1802098	5127	23
18044058	74035	2
1808408	879819	4
1808928	4932	1
18103248	27350	1
18103458	698440	2
18103498	698440	3
18104218	1326890	2
18105178	5007	9
18111298	474922	1
18111298	690256	23
18125598	58291	15
18125598	86630	1
18125748	64495	2
18125748	936053	16
18165848	5132	1
18166018	2588329	1
18166738	1673728	1
18167178	1825666	2
1836028	51657	2
18432178	43959	1
18432178	4944	3
18433858	47427	3
1850578	5050	1
1855798	51914	2
1855838	51660	2
18566698	321852	1
18566708	3140254	1
18566718	1814901	1
18566758	47266	1
18567268	1036759	1
18567338	1072270	1
1859378	104259	1
1860858	858221	1
1862678	38000	1
1862698	35725	1
18661108	935214	3
18661688	2698418	1
18665608	286661	1
18755638	5028	1
1893528	6035	2
1895148	63402	2
18952788	1094350	2
19005798	56641	4
19059258	357446	7
19062878	318829	1
19062898	318829	1
19064018	5315	1
19065178	340414	5
19271208	27288	14
19271268	35629	3
19271268	3680298	1
19271378	3680292	1
19271428	35629	8
19271428	4950	1
19271448	35629	1
19331088	44412	1
19343308	100951	2
19343308	104408	2
19343308	92952	1
19343358	5418	4
19353048	78861	1
19353148	1237068	1
19354768	1803897	2
19354778	2364996	1
19355628	103385	1
19358128	42361	1
19358148	292719	1
19358168	2487000	1
19358188	1756826	1
19358208	152308	1
19358228	63214	2
19359448	1955263	1
19430978	183586	1
19431008	457084	1
19431028	48486	2
19431048	2594821	1
19431648	529468	1
19431698	318829	2
19432438	2951361	2
19440198	28995	7
19444898	13563	3
19444898	984962	3
19444958	984962	8
19444998	984962	1
19445378	1243767	1
19445398	110542	2
19445418	37992	3
19479698	29875	2
19506528	1187904	2
19506528	29911	1
19506528	48098	1
19518538	2030778	1
19524778	84607	1
19526258	354080	1
19706568	40601	3
19708938	169388	1
19714598	1898124	1
19716108	252803	2
19716108	5554	1
19716598	52253	3
19738568	4931	2
19744278	230603	1
19744298	221167	9
19749378	56665	2
19749398	1567543	1
19749478	2494467	3
19749578	152502	1
19749918	1566354	1
19749918	2082529	1
19750238	48492	1
19751468	2951362	3
19751528	427292	1
19751578	1715230	2
19751878	42669	1
19751898	48487	1
19751918	47756	1
19751948	47755	1
19751978	192009	1
19751998	48496	1
19752028	42666	1
19752058	120644	2
19752128	42665	2
19752158	79018	1
19752208	1567544	2
19752208	42673	4
19789878	1131913	1
19789898	690259	2
19789938	690259	2
19789978	912113	1
19849948	706581	1
19874388	1053134	1
19874508	86546	1
19874528	57161	1
19874548	1208366	1
19950128	156630	8
19950128	5599	1
19950488	1634537	2
1996778	182055	1
19985668	5530	1
19985688	162425	2
19985688	1883080	1
19985688	41735	3
19986008	1810908	11
19986008	41734	26
19986528	27317	2
19986968	43985	2
20010048	110545	1
20025358	327061	1
20025398	1955268	1
20025518	2487000	1
20119598	48488	1
20119658	1477011	2
20119698	169388	1
20119698	195108	2
20120118	5515	2
20120118	61284	3
20124408	1738887	1
20124498	48485	1
20124548	1235837	1
20124688	202914	1
20124728	179343	1
20124758	1337113	1
20124788	1490871	1
20124818	1347418	1
20129268	2480587	1
20129288	980116	1
20129308	182062	1
20129428	117010	1
20129448	201217	1
20129598	2823264	1
20140608	1125792	1
20228348	53488	2
20228788	160031	1
20254298	690259	1
20254328	1215731	1
20254388	93612	5
202918	4914	2
203018	2822231	2
20302248	5507	1
20302248	56676	1
20302278	751941	1
20302298	42672	1
20302318	47803	1
20302338	48495	1
20302398	117187	1
20302398	42677	3
20302398	948311	1
20302418	48507	1
20302448	1567544	1
20302478	1567541	1
20302498	78864	1
20302538	42747	1
20310628	42260	5
20316088	690873	3
20316168	2064841	1
20316228	2064837	1
20316228	2064838	1
20316228	766046	1
2031818	109760	1
20320598	1026983	1
20320648	1026984	1
2032828	71617	3
20354808	5297	1
20378598	1966363	1
20378658	303672	1
20380938	362614	1
20423278	40601	1
20456068	1964551	1
20456078	475927	2
20456118	312146	1
20456198	2570299	1
20496058	47425	1
20508128	39966	4
20662988	1237067	1
20663028	679435	2
20663198	679434	1
20663218	225610	1
20663248	2494463	1
20663378	694270	1
20663388	694270	2
20666658	253306	1
20666998	340170	3
20667018	36914	4
20670678	694270	1
20670808	1042133	2
20670818	42668	1
20670998	131364	1
20671038	587888	1
20671058	57145	2
20671078	78863	1
20671178	57148	1
20671268	2267551	1
20671278	86547	1
20671368	1237073	1
20671378	1634941	2
20671428	2082529	1
20671558	3323875	1
20671608	33205	3
20671718	246455	1
20672478	2562764	1
20789538	48254	1
20901318	78403	1
20901348	57153	2
20903608	79018	1
20903678	192010	2
20939858	1567539	1
2100298	4903	8
2106318	647257	2
21089158	933333	1
21089238	36659	3
21402298	716892	1
21429088	55307	1
21429308	60458	1
21430048	112416	1
21446308	560253	1
21505498	48254	2
21579578	483707	4
21579638	1914773	1
21590258	980116	1
21675468	2175907	1
21675488	2175846	1
21675488	2175906	1
21675528	2175873	1
21705298	1774284	1
21760228	1287682	2
21760288	1194566	2
21760398	2081332	1
21782508	685502	1
21819498	5507	1
21819718	5507	19
21842978	5507	1
21970298	2126181	1
21970328	1325293	1
21970338	658473	1
21971998	2733690	1
21972018	230812	1
21976088	5322	2
22014888	40125	1
2201668	27349	1
2205728	948313	2
2205738	1381934	2
2205758	169489	2
2205768	1381935	2
2205828	76775	7
2205918	76773	1
2205948	253288	2
2206088	77020	12
2206108	76774	2
2206148	55194	23
22134828	83186	4
22146738	364733	1
22163628	289240	1
22163648	595255	1
22163668	1736662	1
22182418	1873369	1
22262338	27357	1
22262338	474922	4
22262338	690259	10
22262358	306554	3
22262418	27357	4
22262418	306554	21
22262558	710243	16
22263558	767483	4
22263558	948311	1
22263698	690259	1
22263718	2231729	1
22263718	27357	1
22340358	5507	1
22389038	796604	2
2240498	100787	1
22407108	57150	1
22407188	44411	1
22410458	1237069	2
22410478	1237075	1
22411218	2783875	1
22411298	1955134	1
22411338	5411	2
22411418	5412	1
22411438	89921	1
22411548	5476	1
22411628	89926	1
22411768	2014815	1
22411788	89926	1
22412418	249478	1
2243028	1266744	1
2243028	69780	1
22447988	2839758	2
22448188	679940	1
22448198	180776	1
22448318	34386	1
22448318	63406	1
22459158	5116	97
22459548	2725329	2
22459568	2093782	3
22460308	1208917	2
22472158	86257	2
22495548	1365816	1
22495598	1365815	2
22536928	139639	1
22536948	139641	1
22537058	278942	1
22537068	38492	2
22537108	1463999	1
22537128	87229	2
22537168	2478750	1
22537458	75915	1
22537478	5523	1
22537498	86545	2
22537518	1041578	1
22537538	2592597	1
22537578	77846	1
22537598	680193	1
22537678	929237	1
22537698	1567540	1
22537718	57154	2
